Probability,Num Builders,Num Searchers,Avg Bid,Avg Rebate,Avg Reward Builders,Avg Reward Searchers
0.0,1,9,0.09501545199849619,0.01780645161290323,1.7569351408555052,0.8807207020499777
0.0,1,9,0.13372087365895038,0.0650322580645161,2.052368627997377,0.889492454490777
0.0,1,9,0.13151984832514513,0.09393548387096773,1.973851122688412,0.8975959494386999
0.0,1,9,0.1159940766307091,0.07529032258064514,1.935479801969613,0.9106504264856008
0.0,1,9,0.08077788439622959,0.005161290322580645,1.7472885136801206,0.9143640463063225
0.0,1,9,0.11858166249654378,0.01845161290322581,2.021895444022813,0.8968216232818438
0.0,1,9,0.10131372085516428,0.0316774193548387,1.9252612919671095,0.9278539739662419
0.0,1,9,0.08899901031742084,0.014838709677419352,1.7674368550672594,0.9114564478747111
0.0,1,9,0.12686204682011631,0.06387096774193547,2.0055214665889127,0.9038210593482497
0.0,1,9,0.11544653672272413,0.06658064516129031,1.8651115938250837,0.9071970232617735
0.0,2,8,0.2524304755964979,0.8333225806451612,0.15227950484247962,0.8754016533326717
0.0,2,8,0.20425392991620123,0.617774193548387,0.5802304516892419,0.915706382151385
0.0,2,8,0.20954107648237,0.7804516129032258,0.2593820228718983,0.9104311627494934
0.0,2,8,0.218556425058752,0.5105806451612903,0.7814181241519376,0.8897956205130201
0.0,2,8,0.23927884259947593,0.596,0.44183099389755665,0.8547284699049865
0.0,2,8,0.19167032774509302,0.5548064516129032,0.5484665078026613,0.9062914301151801
0.0,2,8,0.21857476848953944,0.8223225806451611,0.150247031198811,0.8816257374724525
0.0,2,8,0.19884145809729908,0.6640967741935484,0.45521527883140767,0.8982458832048636
0.0,2,8,0.26115059800199203,0.7372258064516128,0.2892168614497994,0.8274767213772151
0.0,2,8,0.19894510900576934,0.6808709677419357,0.37131060142213546,0.889027895554572
0.0,3,7,0.1914351490581713,0.6451182795698924,0.3174635996106215,0.9056633734097115
0.0,3,7,0.21024186215857288,0.7800215053763441,0.1957041975073143,0.8950854315140608
0.0,3,7,0.20635475936101835,0.6935913978494623,0.20595677107258922,0.917773011818448
0.0,3,7,0.23864761420879804,0.8673548387096773,0.12271689289302333,0.8885650430273376
0.0,3,7,0.23735713321548768,0.7867956989247312,0.12984804574096398,0.8376974501915788
0.0,3,7,0.2247162782487353,0.808752688172043,0.16983519331032987,0.8822718856822162
0.0,3,7,0.21829822382022235,0.7754408602150538,0.15863547376343223,0.8917119159832488
0.0,3,7,0.2159629521487302,0.8353118279569892,0.1327775868884637,0.9118453244964498
0.0,3,7,0.15231929005802125,0.7021935483870968,0.10852264250364804,0.9327581449110914
0.0,3,7,0.18136506803582497,0.7687741935483872,0.19661490277592417,0.9234339053945414
0.0,4,6,0.16573377820801852,0.7511935483870968,0.1632120839530743,0.9384990855504441
0.0,4,6,0.278905931681374,0.8641612903225808,0.03152978687392016,0.8535349284171269
0.0,4,6,0.2363395613704354,0.8432096774193549,0.10535185965004489,0.9018370060742477
0.0,4,6,0.28823644867898496,0.8222096774193549,0.12333660917049602,0.8361812079657025
0.0,4,6,0.2226347773223673,0.604016129032258,0.1924246159784223,0.862438356698382
0.0,4,6,0.16460686812978026,0.7096290322580645,0.19939576094245856,0.9472362790262583
0.0,4,6,0.21640785662758774,0.6551290322580645,0.18864360071005973,0.9009514571480306
0.0,4,6,0.19149789584823984,0.7603064516129032,0.16681304559927984,0.9372552374525814
0.0,4,6,0.20106328190189035,0.7883387096774193,0.11888101236816447,0.9219918926365831
0.0,4,6,0.19385138537479138,0.7041612903225807,0.13453068318311698,0.8986217860515228
0.0,5,5,0.23128275271167492,0.8100774193548388,0.05231872217101262,0.9105677576306163
0.0,5,5,0.203812084222106,0.7211096774193548,0.12921208721447028,0.9422330238253712
0.0,5,5,0.2289815512449027,0.8627483870967741,0.06370156837493139,0.945276505849506
0.0,5,5,0.17724922198455362,0.8003096774193548,0.06756856833135395,0.9884842864875044
0.0,5,5,0.1945066233190347,0.7102193548387097,0.15600414173887805,0.9327715269922003
0.0,5,5,0.22965071626795638,0.7156129032258064,0.14410064718793927,0.8918423018793262
0.0,5,5,0.2363836901558583,0.7454322580645161,0.11840660186730105,0.8896607892671786
0.0,5,5,0.21799563187851914,0.7052129032258063,0.18356669010833018,0.8922683641093018
0.0,5,5,0.192765942486064,0.6860387096774193,0.1618503895521252,0.9285522371644945
0.0,5,5,0.21159343881991208,0.7801548387096775,0.13186826367095134,0.9516897367552396
0.0,6,4,0.188005487802196,0.7344516129032258,0.13226427958114015,0.9648579790149643
0.0,6,4,0.18816311484820694,0.6637526881720431,0.1316186607128331,0.975752068368685
0.0,6,4,0.26155540743547123,0.735247311827957,0.08425671950972968,0.918743104282254
0.0,6,4,0.2997429039842158,0.7159354838709677,0.07400957727823908,0.878832742214098
0.0,6,4,0.20969959743522895,0.7215268817204301,0.0639314118067569,0.9519619111707444
0.0,6,4,0.2078854504027579,0.5870967741935483,0.08523051230788081,0.9549724530485462
0.0,6,4,0.23499720930980642,0.7438494623655914,0.13442553163250012,0.9636882793107886
0.0,6,4,0.2068607884004827,0.6873763440860217,0.1115167436522228,0.9547446651396484
0.0,6,4,0.22331326802703125,0.8041612903225807,0.06749718736161338,0.9768277344710463
0.0,6,4,0.20955363417818465,0.8018387096774193,0.1403802052561107,1.0245632168897132
0.0,7,3,0.17803633641345692,0.6994101382488479,0.11071515812556605,1.0645791741383286
0.0,7,3,0.3603379371093151,0.8615207373271889,0.057118383716276616,0.8993898712781728
0.0,7,3,0.23477814526715007,0.6932442396313363,0.11976446418174183,1.0118593070874267
0.0,7,3,0.20853262179158175,0.8351981566820277,0.05372035340816673,1.0743469122933331
0.0,7,3,0.230866168496324,0.6568479262672811,0.07603503598766705,0.9521717098679946
0.0,7,3,0.2144152540202575,0.7493640552995391,0.07473205276861807,1.0081033980798315
0.0,7,3,0.21220577199521495,0.6491705069124423,0.08827868308589569,1.026045615881248
0.0,7,3,0.2398624597603242,0.7965529953917051,0.10444479823350053,1.0548234190820531
0.0,7,3,0.20033985762054554,0.5968479262672811,0.1430071269073497,1.0048459352353862
0.0,7,3,0.34940354860829304,0.7743225806451614,0.024605351628067516,0.8890843046105931
0.0,8,2,0.2820341495821908,0.5688145161290323,0.10618166831451183,0.9911056387553259
0.0,8,2,0.2772518252603631,0.744008064516129,0.06131600783526227,1.1265700812230484
0.0,8,2,0.28932228023257456,0.6222983870967742,0.0749742584571016,1.0512694797346236
0.0,8,2,0.2570528096882074,0.602008064516129,0.11801238985414579,1.0541323709859816
0.0,8,2,0.12688157844340117,0.6501048387096774,0.12135402489195862,1.212018447303059
0.0,8,2,0.28430228721215556,0.7291290322580645,0.0948227683547446,1.0748345300901583
0.0,8,2,0.16274534292644882,0.502258064516129,0.11813022026211349,1.1315501487933468
0.0,8,2,0.196730986229833,0.6636854838709678,0.11766860981773203,1.1147615448006263
0.0,8,2,0.21467269316568496,0.5710564516129033,0.04926699544382888,1.0650075631627802
0.0,8,2,0.19133684097104786,0.5869596774193548,0.0755731680674976,1.082122320187525
0.0,9,1,0.09366073392482512,0.6875412186379929,0.0677329812029639,1.632001994840144
0.0,9,1,0.11592187780302822,0.4584229390681003,0.08745979126285329,1.3282879021258065
0.0,9,1,0.200180792315485,0.609921146953405,0.048423616952593874,1.3827052738297954
0.0,9,1,0.18259428933987232,0.5582724014336918,0.08289281372090365,1.4656613426960645
0.0,9,1,0.17454180467134786,0.6756344086021505,0.07860096482000159,1.5370296377094432
0.0,9,1,0.06833318943235636,0.5111326164874551,0.07911530504750892,1.4572881036941985
0.0,9,1,0.2043893290755667,0.5616559139784946,0.0714934393480525,1.4143218670699553
0.0,9,1,0.08452447011474712,0.4267813620071685,0.11048793463770924,1.3333173319262674
0.0,9,1,0.20811748977880073,0.5562222222222222,0.055762476151341715,1.379537879352912
0.0,9,1,0.15677708293627773,0.49879569892473113,0.06555304878348249,1.3178638633464397
