Probability,Num Builders,Num Searchers,Avg Bid,Avg Rebate,Avg Reward Builders,Avg Reward Searchers
0.0,1,9,0.10932858623868119,0.05025806451612903,1.808748870085173,0.9038219992963211
0.0,1,9,0.12468265662777354,0.07832258064516125,1.9110061886134058,0.8818245998877194
0.0,1,9,0.10974917323918865,0.02161290322580645,1.9609920716296871,0.8996643960005536
0.0,1,9,0.10496001050527187,0.10438709677419354,1.7150252169725868,0.8967431814790535
0.0,1,9,0.1164816242586345,0.0967741935483871,1.82463110897985,0.928501016019143
0.0,1,9,0.11102823613321675,0.0589032258064516,1.8453951073164305,0.9144930858081876
0.0,1,9,0.11972907196622534,0.05148387096774192,1.9929324294826096,0.8961482233890441
0.0,1,9,0.1335991401199081,0.14864516129032254,1.7746193166215618,0.8983405163065887
0.0,1,9,0.10938912895982338,0.04045161290322579,1.9278314266392909,0.878466971084562
0.0,1,9,0.10383655907639927,0.06761290322580643,1.7589879181078727,0.9105129113805224
0.0,2,8,0.2336334751852509,0.6709032258064516,0.4263065034343532,0.8775356713680039
0.0,2,8,0.1799415624074833,0.6255483870967742,0.4413820772923399,0.9171730216693932
0.0,2,8,0.17930139796089473,0.6378709677419356,0.451233537859977,0.9277119108933417
0.0,2,8,0.17512455407248873,0.6874516129032259,0.3743492220768517,0.9320982243669443
0.0,2,8,0.20793999052292497,0.6648387096774195,0.4238058523691564,0.9045739117410093
0.0,2,8,0.17700127957196676,0.6315806451612902,0.44722574520004754,0.9344789317350947
0.0,2,8,0.17841985194204152,0.6209032258064516,0.475502708309082,0.9337527622823276
0.0,2,8,0.2289544410790941,0.76,0.21500396605675842,0.858692768499541
0.0,2,8,0.17239093110775766,0.5543548387096774,0.50173102284838,0.915722852584649
0.0,2,8,0.17870668420419075,0.588741935483871,0.5628222108507331,0.9391237348610876
0.0,3,7,0.19304689010657958,0.7011827956989248,0.22101014733973587,0.9008753461861072
0.0,3,7,0.204451175685761,0.7524516129032257,0.13581160994608996,0.9273660832238495
0.0,3,7,0.18112815805812868,0.8585806451612903,0.11174835696235558,0.9500704927773077
0.0,3,7,0.1584527163527498,0.6142365591397849,0.3076250942741311,0.9422713486364892
0.0,3,7,0.1931154611071385,0.5572903225806453,0.34683379014057153,0.8897336894041419
0.0,3,7,0.17996176573826064,0.6746881720430108,0.24421445881356388,0.9272236329838877
0.0,3,7,0.17514883488017327,0.8150322580645162,0.13092655039752085,0.9206241155706554
0.0,3,7,0.13755763084182576,0.5845806451612904,0.31916829523755474,0.9586278273969672
0.0,3,7,0.19352466868485374,0.5988602150537635,0.312320612275534,0.9051718386765458
0.0,3,7,0.1851327483059658,0.7059354838709678,0.211267597987238,0.9039724221368463
0.0,4,6,0.15580697816663355,0.6401935483870967,0.10806311344072066,0.9277014791736001
0.0,4,6,0.1556565975641272,0.5641451612903224,0.18251004570487508,0.9350081463064837
0.0,4,6,0.19553908914641288,0.7883387096774194,0.1820763264476897,0.9276122461723321
0.0,4,6,0.2028178256607885,0.7252580645161291,0.1853467514645221,0.949684450043638
0.0,4,6,0.1633843618370779,0.7628225806451611,0.22546999283663494,0.965804683092603
0.0,4,6,0.2045344218486654,0.783758064516129,0.18991949584635143,0.9297829145208238
0.0,4,6,0.20379605865595643,0.6662258064516127,0.17392612713492536,0.8908021130546433
0.0,4,6,0.20052761212782605,0.631241935483871,0.228572224464648,0.9261498556304021
0.0,4,6,0.19844350331974495,0.7046451612903225,0.2539706165927125,0.9299688717273114
0.0,4,6,0.2190243494092106,0.8633387096774195,0.07620680444221488,0.9269630785183548
0.0,5,5,0.20234532431152183,0.8063870967741936,0.07190412134674369,0.9495923517551532
0.0,5,5,0.2062823294092982,0.8380129032258065,0.10933871069100536,0.9650457266718153
0.0,5,5,0.19218023792006936,0.7876516129032258,0.14160635322878268,0.9517494930405167
0.0,5,5,0.19946927906662398,0.7379354838709676,0.15068779918190653,0.9354927638414282
0.0,5,5,0.133473641226537,0.6716645161290323,0.15277777625589387,0.9490952198533664
0.0,5,5,0.22377536366472497,0.7862193548387097,0.13514275911330498,0.8842822121683324
0.0,5,5,0.22577829422680482,0.8235483870967742,0.09963851775171406,0.9423733367335044
0.0,5,5,0.23401465466067461,0.7819354838709677,0.11167297655431227,0.9491781013617351
0.0,5,5,0.1990282974618788,0.8245935483870968,0.06157682875313231,0.9460995572011766
0.0,5,5,0.25285916248203033,0.6848129032258065,0.1624440370515538,0.8811272376433633
0.0,6,4,0.22423655390668884,0.7588494623655913,0.09379741364109176,0.9513096636351243
0.0,6,4,0.2665461519096437,0.6858172043010752,0.13123314532764663,0.8824237258546895
0.0,6,4,0.25486622428346517,0.7202258064516128,0.12322272449171956,0.9339658044182285
0.0,6,4,0.2315905008037164,0.7129784946236559,0.09560805427738743,0.9560332819793194
0.0,6,4,0.160707387531943,0.7219354838709678,0.09924494153011665,1.0501021939603852
0.0,6,4,0.20111158541997548,0.718720430107527,0.07500408675583234,1.0097003647633491
0.0,6,4,0.21238255203419829,0.6242365591397849,0.11878453812273912,0.9423202962054286
0.0,6,4,0.266712405654846,0.8384408602150537,0.10805518060601026,0.9413784603834858
0.0,6,4,0.17925860733144958,0.6938494623655913,0.11997006082339012,0.9977917393518366
0.0,6,4,0.18452907369792326,0.5566774193548387,0.1478183120200845,0.9323355075828517
0.0,7,3,0.30764565927263343,0.8044239631336404,0.0851671398316735,0.9649974890304075
0.0,7,3,0.20981211756495144,0.7894562211981567,0.0931618960712465,1.0322437566929916
0.0,7,3,0.18748078171984336,0.5916774193548388,0.07564740544522229,1.0427123966739567
0.0,7,3,0.19604626872896436,0.6971428571428572,0.11206711246637112,1.0376158321120355
0.0,7,3,0.2965789135248718,0.7613548387096774,0.08161785241428,0.9681823427721545
0.0,7,3,0.2822984516750679,0.7734746543778801,0.06771513067873201,0.9895871958236837
0.0,7,3,0.22232854997190377,0.7509677419354838,0.08190563353656037,1.0143341596226598
0.0,7,3,0.19826496744233235,0.7342672811059907,0.09676927487051931,1.031185759277168
0.0,7,3,0.25420820705223274,0.7001382488479262,0.05545467670454513,0.9693912018093577
0.0,7,3,0.19614129060663651,0.7056774193548387,0.10930006076071361,1.0152066144368617
0.0,8,2,0.20487079905205435,0.6606048387096775,0.08780830646144532,1.155228357470992
0.0,8,2,0.17971511296968948,0.47168548387096776,0.10015069954262376,1.0135524954136634
0.0,8,2,0.38733325519597583,0.7933225806451613,0.0981619445129474,1.0447864380687382
0.0,8,2,0.24955723538892857,0.7309677419354839,0.08307701266938367,1.091418831737556
0.0,8,2,0.17313955844853282,0.5595806451612904,0.10932966945513709,1.1019319993948633
0.0,8,2,0.23389677082677549,0.8076048387096774,0.04753876560410249,1.156156619295091
0.0,8,2,0.12313487139017593,0.5273951612903226,0.11761335232443702,1.147765371838659
0.0,8,2,0.23524374626962563,0.6267903225806452,0.0951360123437699,1.1023120772906172
0.0,8,2,0.21025568723325497,0.6679032258064517,0.1256977155664924,1.1112753114893013
0.0,8,2,0.1535552662274003,0.6428629032258063,0.10638801547454835,1.1807992717551743
0.0,9,1,0.19476045949830575,0.4918566308243727,0.0980824175549226,1.2930786198971402
0.0,9,1,0.10198962597744453,0.5200573476702509,0.07770062588483316,1.4285500658428332
0.0,9,1,0.07893808817922451,0.4537562724014336,0.09768274155177226,1.267248116308997
0.0,9,1,0.10244681021414456,0.5124301075268817,0.0672300868378495,1.434047032523062
0.0,9,1,0.11277575922148916,0.5669605734767024,0.08091714386760955,1.4530756975458965
0.0,9,1,0.08476019317545035,0.5638136200716845,0.08587005708074036,1.4263218583598067
0.0,9,1,0.1763054968271362,0.4570967741935484,0.08018025284865044,1.3507717915770336
0.0,9,1,0.14747168072669706,0.6099713261648744,0.09678584781411906,1.5114263776322419
0.0,9,1,0.12123977805037214,0.6759139784946235,0.05360717049392628,1.5703732682398017
0.0,9,1,0.28874225995849634,0.7593763440860215,0.0763461909687598,1.4664969393852758
0.1,1,9,0.20487416635104405,0.0019999999999999996,2.543388401630915,0.643231626944869
0.1,1,9,0.2285545162106098,0.0036129032258064514,2.7566231468991504,0.6214106595398331
0.1,1,9,0.2686251223829911,0.1870322580645161,2.4850851591488303,0.6730299417433837
0.1,1,9,0.23525465860627942,0.16180645161290322,2.329870714865101,0.6438617836024694
0.1,1,9,0.28202163687553355,0.07999999999999997,2.7591453345100008,0.5917771604294293
0.1,1,9,0.19056268631069986,0.011225806451612903,2.3712244132197893,0.637176231141722
0.1,1,9,0.18736564423921365,0.02129032258064516,2.352063360791313,0.6744686154693746
0.1,1,9,0.18439077665743492,0.04864516129032257,2.2748152095427523,0.6808684216016991
0.1,1,9,0.20026481365956836,0.12232258064516129,2.2121624364544643,0.6786234813749122
0.1,1,9,0.19307125857251844,0.03238709677419355,2.3145926746284244,0.6591085679231028
0.1,2,8,0.3137658029425527,0.7889677419354839,0.28522878024595344,0.7712915531029919
0.1,2,8,0.3238140683239502,0.5488709677419356,0.8878557096953185,0.7462566764565716
0.1,2,8,0.3414930374309134,0.8108387096774192,0.28325244679910544,0.7419967738131443
0.1,2,8,0.2842574586092403,0.7856774193548388,0.25347477593942497,0.7604367665738182
0.1,2,8,0.3730709230552566,0.7848709677419354,0.24342714167100202,0.7042614605283832
0.1,2,8,0.3262437680966772,0.7150322580645161,0.3917863165231418,0.7337953083489577
0.1,2,8,0.33410197292898863,0.6752903225806454,0.6226977247644029,0.7631708754299735
0.1,2,8,0.29853394751477763,0.6867096774193548,0.45653997094788407,0.7761201049868807
0.1,2,8,0.3011433853230032,0.7545806451612902,0.3444849072063645,0.7559175117911903
0.1,2,8,0.3094177443533417,0.7378387096774193,0.38749130743063753,0.7743014416203543
0.1,3,7,0.3099137793448849,0.8452903225806451,0.14192846290711394,0.7650578614536757
0.1,3,7,0.30827870767119714,0.7168602150537633,0.30682074183271674,0.7620882921300153
0.1,3,7,0.25618393884008067,0.7183010752688171,0.2226293999205535,0.8016944282049622
0.1,3,7,0.2379848128736622,0.7747956989247311,0.17938205360129472,0.7781317721665489
0.1,3,7,0.258745170616915,0.7362150537634409,0.2050458009678325,0.7846062910291843
0.1,3,7,0.23460923253935204,0.6676774193548388,0.3785972712339543,0.801890191991874
0.1,3,7,0.2480729823971683,0.6896129032258066,0.3007928034676386,0.794541925762508
0.1,3,7,0.23215701322687546,0.6913548387096773,0.28597067343981947,0.792699472565511
0.1,3,7,0.2744013849912706,0.8740430107526881,0.11543698747536706,0.7742559394789109
0.1,3,7,0.22714240794128154,0.659741935483871,0.3053516452131705,0.8252235046458949
0.1,4,6,0.2710228470031,0.7632741935483871,0.09546910573055631,0.8041229399513868
0.1,4,6,0.2969395805980062,0.8151451612903227,0.08558825306454017,0.8018954085463232
0.1,4,6,0.2696680320618666,0.8366451612903225,0.10480029372133665,0.8319510001093713
0.1,4,6,0.2688023560756693,0.8203225806451612,0.10054648726460064,0.8047470823787485
0.1,4,6,0.26220526795867466,0.7500161290322581,0.17366169720670335,0.7857742669816794
0.1,4,6,0.28420598361741484,0.7549516129032259,0.20652545640625453,0.7882228924395237
0.1,4,6,0.19739742535084645,0.7197580645161291,0.17504430456918538,0.8728127085621042
0.1,4,6,0.23026239475410165,0.7414677419354839,0.20736150994045185,0.8326170448986101
0.1,4,6,0.2881020722052825,0.8177419354838711,0.15053763703225256,0.7812323821376391
0.1,4,6,0.2756848023915985,0.7582741935483871,0.20020242944424285,0.7975806076334574
0.1,5,5,0.25660256700352113,0.7904387096774194,0.1561817972482357,0.8345087955076187
0.1,5,5,0.24349344653798352,0.7588774193548387,0.1813127810440607,0.8669244611798269
0.1,5,5,0.2831224078059661,0.751716129032258,0.1602223448458952,0.8236588314504459
0.1,5,5,0.23730379507559007,0.7952387096774194,0.09282129076559072,0.8890459084883694
0.1,5,5,0.21218215517020406,0.7033677419354839,0.18063761811577142,0.8436872094566265
0.1,5,5,0.30724612985886024,0.7668903225806453,0.19578552438410873,0.8173898569930018
0.1,5,5,0.26007222538085395,0.9139870967741935,0.04495430249837865,0.8713494312121595
0.1,5,5,0.2861519656660326,0.77,0.14591425293197266,0.8228369663891454
0.1,5,5,0.2981526429465308,0.7745935483870968,0.11196653359931003,0.7915761245837343
0.1,5,5,0.24674312064268059,0.6840645161290322,0.1753916714994106,0.8486402797849772
0.1,6,4,0.3125225829213624,0.7895913978494623,0.16415852632969405,0.8534075964811887
0.1,6,4,0.24686396374306777,0.7550752688172042,0.12286628257472132,0.9360474240184367
0.1,6,4,0.23941613159855551,0.7680322580645161,0.13092333381773805,0.8944262116874057
0.1,6,4,0.260752842704006,0.7708064516129032,0.06952668873386894,0.8917717935362582
0.1,6,4,0.22196850449645483,0.669258064516129,0.09316968024149865,0.8925159322532757
0.1,6,4,0.28899329627038567,0.7738494623655913,0.1176525312040438,0.8173246006630417
0.1,6,4,0.2598764690360972,0.7584301075268819,0.14808247425065518,0.8882479250449494
0.1,6,4,0.25285218018717615,0.8223548387096774,0.07754747377857578,0.8818241335958417
0.1,6,4,0.24565112463573532,0.6786881720430107,0.10834335376710301,0.8724827197974382
0.1,6,4,0.24603621395480998,0.687,0.12392106941133885,0.9132934317180645
0.1,7,3,0.23637847353339386,0.6538709677419355,0.12095340831685712,0.919702669152219
0.1,7,3,0.15288729108045487,0.6743963133640553,0.09697364664170548,1.0638684711456878
0.1,7,3,0.2148225641187416,0.6202119815668202,0.10458302875928245,0.943046329630746
