Probability,Num Builders,Num Searchers,Avg Bid,Avg Rebate,Avg Reward Builders,Avg Reward Searchers,Avg Reward Proposers
0.22,4,6,0.33285551506426436,0.7290145161290323,0.017514066417337402,0.0687545923026209,0.2749036640769442
0.22,5,5,0.3128820120254924,0.7474567741935484,0.012790375110186858,0.07349095823803198,0.26313783600162044
0.22,6,4,0.3383067106600215,0.7735118279569893,0.009908079288009295,0.07914512173948504,0.2686989964749099
0.22,7,3,0.2805609253087798,0.6831198156682028,0.008846338430357065,0.08807884731620956,0.23582419871735788
0.22,8,2,0.2536987944217177,0.6423322580645161,0.00991454748824682,0.10330144041077785,0.22080019926260105
0.22,9,1,0.20338188185348943,0.5401978494623656,0.009019200430351855,0.13368637560655589,0.20463581579316031
0.23,1,9,0.3629225384545368,0.05387096774193547,0.2975440159193368,0.04259890741323997,0.0
0.23,2,8,0.43175299763022784,0.6564483870967742,0.05467767769747346,0.05908824872562572,0.24011990764089583
0.23,3,7,0.3669730972857821,0.748905376344086,0.02246713544619753,0.06511323744294109,0.27282948203781193
0.23,4,6,0.37660578350443885,0.8148193548387097,0.013187043784939808,0.06677626645732489,0.2938097792173827
0.23,5,5,0.3171385863577975,0.7700309677419355,0.012478401877636821,0.07367588697230273,0.26514341785239975
0.23,6,4,0.3041513040038135,0.7018763440860215,0.013256558109431483,0.08024574820383527,0.25431333072953444
0.23,7,3,0.3175008153731519,0.752036866359447,0.008585738831480526,0.08694693969637747,0.2507765463066923
0.23,8,2,0.29332118466701107,0.6625620967741935,0.008025621776711494,0.10084578576264254,0.2299401980554517
0.23,9,1,0.17951799608779337,0.546374193548387,0.00838420357111293,0.13554651649151556,0.19918127234012112
0.24,1,9,0.36855946052023303,0.029522580645161285,0.2972984042267566,0.03919682461368516,0.0
0.24,2,8,0.39302277165635036,0.5673064516129032,0.06558242910661158,0.05810597319626788,0.21949851839724052
0.24,3,7,0.38293947398011075,0.7223870967741935,0.024511867576764917,0.06191878793273632,0.2787358664669311
0.24,4,6,0.3300790660669963,0.7639032258064516,0.015365123429585884,0.06904407657147571,0.26793709501778656
0.24,5,5,0.3605846280896857,0.8128038709677419,0.0098088476540031,0.0718885734586471,0.28461868404407886
0.24,6,4,0.3208774093117349,0.7214290322580645,0.011325048160819248,0.07773319782660756,0.25688039631952575
0.24,7,3,0.3029832356084859,0.7213041474654378,0.00919665605618519,0.0873568405566657,0.24519432346753312
0.24,8,2,0.27604439012436693,0.6377741935483872,0.009531531398125632,0.10111567261787247,0.22421273033173597
0.24,9,1,0.17181902637909388,0.5726136200716846,0.008905829794133752,0.14292349073753619,0.20017978361304384
0.25,1,9,0.38483599481980985,0.027864516129032253,0.3078499839163348,0.03861089038288392,0.0
0.25,2,8,0.3898961476526897,0.5888838709677419,0.06253906083488657,0.058569606928573804,0.21320260236775992
0.25,3,7,0.3903401832069084,0.7475290322580646,0.023667337811210883,0.06238782496277155,0.2790809684369524
0.25,4,6,0.3654343198298043,0.7969967741935484,0.014402068556146008,0.06724026476520098,0.2817857307266881
0.25,5,5,0.35360098931363465,0.7484761290322581,0.01157682298901221,0.07008982965112096,0.27800797997132587
0.25,6,4,0.35322383208868974,0.7709827956989247,0.009020258724372508,0.07631039891204347,0.2706262257021405
0.25,7,3,0.2966514001750555,0.7327861751152074,0.009773199308241186,0.0877053176600159,0.24142416350517518
0.25,8,2,0.2714267311913424,0.66245,0.009116115946226902,0.10297402592628682,0.22294444532667348
0.25,9,1,0.15768297872703632,0.5443261648745519,0.007641542325652721,0.14131366730701622,0.1994331121862884
0.26,1,9,0.39722185492101814,0.035729032258064515,0.30894530246344665,0.036611476440071275,0.0
0.26,2,8,0.4438500421086837,0.6090387096774194,0.06424821707886601,0.05548163776117883,0.2366355799823563
0.26,3,7,0.40244102373564933,0.7622,0.025076392271763608,0.06105893174212969,0.2802260728245619
0.26,4,6,0.34223878985311856,0.7371467741935483,0.018796054068377515,0.06693655664754927,0.2711130250518837
0.26,5,5,0.36280317738284873,0.7629858064516128,0.012002286937602025,0.06906957854519766,0.2820429219426211
0.26,6,4,0.35480030932190076,0.8141655913978495,0.008561554804290977,0.07650276526373939,0.27065560822740686
0.26,7,3,0.32624486440477524,0.7341695852534562,0.010065768051095611,0.08579933012666917,0.24981116395104772
0.26,8,2,0.28624370448511494,0.6436282258064516,0.008271388930559235,0.09937084284177485,0.2267313650509763
0.26,9,1,0.18383796556336895,0.515889605734767,0.008857756596807462,0.1322022304573116,0.202728926032191
0.27,1,9,0.4176486640578509,0.08049677419354836,0.30057861876222347,0.03758790373092081,0.0
0.27,2,8,0.4419482467074694,0.5836161290322581,0.0679363023883318,0.05479081662197338,0.22987855958135253
0.27,3,7,0.40754190003365565,0.7329956989247312,0.02575665471623164,0.0609121742111459,0.27828168430882677
0.27,4,6,0.39175057450329953,0.7919129032258064,0.013643565715968827,0.06500541132859985,0.2901984608540776
0.27,5,5,0.3498231541569594,0.7853793548387096,0.010154250161684737,0.07053566690612692,0.2764789669331744
0.27,6,4,0.34393671313244456,0.768478494623656,0.010494757820932461,0.0761036531097548,0.2653081619300501
0.27,7,3,0.30592818602193067,0.7078,0.008874669167133347,0.08468074707506777,0.24151978662807042
0.27,8,2,0.2745652415603184,0.6000532258064516,0.009508754045498944,0.09799985230505018,0.22355149814161282
0.27,9,1,0.18714554432307062,0.5932186379928316,0.0081088250773518,0.1422322297849873,0.20223901307659328
0.28,1,9,0.44574849326388694,0.058083870967741924,0.3180346008367143,0.03384066942608182,0.0
0.28,2,8,0.44990724662077614,0.5435806451612903,0.07374735091687419,0.05393703717504812,0.22918873103632048
0.28,3,7,0.4189880814440756,0.7510537634408603,0.02550734136233463,0.0595892642231017,0.2786731880043037
0.28,4,6,0.3966849939028009,0.7558661290322581,0.018286555789490663,0.06355695656692073,0.2935734997483105
0.28,5,5,0.4021948066503295,0.7938580645161291,0.010968065737440046,0.06650270123838223,0.2940232044669423
0.28,6,4,0.3742915414060045,0.7754268817204302,0.009554751974354101,0.07375689824620442,0.2759622826754964
0.28,7,3,0.3582977788454193,0.7614267281105991,0.008407250671026219,0.08265235042285993,0.25743880853019696
0.28,8,2,0.2628403821226324,0.6476362903225806,0.00818923904898368,0.10233698499131032,0.22229539332351353
0.28,9,1,0.20705196352646435,0.5367612903225807,0.008188706534744608,0.1307650074490731,0.20354660302885103
0.29,1,9,0.4689092451860294,0.045445161290322576,0.329611214906122,0.03219849477324378,0.0
0.29,2,8,0.44957350317859096,0.5359870967741935,0.07406800648649782,0.05207555178409309,0.22965440052728298
0.29,3,7,0.4139982600953867,0.7304752688172044,0.025790935338545547,0.058978449697357424,0.27680354883781527
0.29,4,6,0.4030135091346335,0.7844290322580645,0.016365282250136164,0.06256549055319202,0.2917151672716332
0.29,5,5,0.3568251466930959,0.7404219354838709,0.014280603066344672,0.06890010982739443,0.27587232548580887
0.29,6,4,0.3274085396147333,0.6979247311827957,0.010188801604200211,0.07595683218919438,0.25938138562872554
0.29,7,3,0.30600216996268526,0.6225271889400921,0.009975529795975855,0.08218183272481358,0.24586910660479705
0.29,8,2,0.28909068312442054,0.6308387096774194,0.009098406712647883,0.09740851142342252,0.22702410222891417
0.29,9,1,0.16509217088717082,0.5293627240143369,0.008167066625581566,0.1381849192250583,0.1998445915164707
0.3,1,9,0.4510834999402998,0.05923225806451612,0.31215692391186367,0.032736731724867886,0.0
0.3,2,8,0.49212246366791934,0.6283967741935484,0.06673044588185426,0.052103659834023305,0.24140000454563645
0.3,3,7,0.44404918859746234,0.7353978494623655,0.02354654131931529,0.057109658119311256,0.2886991098555428
0.3,4,6,0.38919626266927576,0.7804080645161291,0.013721314781643876,0.06294387690858766,0.2863234180478523
0.3,5,5,0.36414111423604395,0.7451741935483871,0.010985429675841697,0.06702983812660337,0.2750154489165372
0.3,6,4,0.3562944997337477,0.7204569892473118,0.010231265030129642,0.07263278467848672,0.26863697969376676
0.3,7,3,0.30891158792150736,0.6790866359447005,0.009635764775786041,0.0840148901751229,0.24255453736970223
0.3,8,2,0.2581432367171065,0.6991790322580644,0.008949025900922466,0.10458542682103109,0.22191299410951904
0.3,9,1,0.1616464107912377,0.5382222222222222,0.007764973402570548,0.13911375550791888,0.1985571572467477
